Sr_No,SeriousDlqin2yrs,RevolvingUtilization_pct,age,latepayments_Count2yrs,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberRealEstateLoansOrLines,NumberOfDependents
33731,0,2.09,67,0,0.039320227,3000,4,1,2
33732,0,17.14,62,0,0.552489502,5000,14,2,0
33733,0,1.10,41,0,1301,NA,3,1,0
33734,1,100.00,41,2,0.316318219,3682,4,0,2
33735,0,0.00,63,0,0.146190093,8700,4,1,2
33736,0,13.75,43,0,0.371682665,7083,5,1,2
33737,0,0.48,59,0,2549,NA,11,2,0
33738,0,27.47,58,1,4421,NA,15,3,0
33739,0,48.38,68,0,0.598023307,6778,16,1,0
33740,0,6.42,46,1,0.193867348,9000,7,2,0
33741,0,20.36,55,0,0.336767967,7666,8,2,0
33742,0,2.03,78,0,0.010996335,3000,5,0,0
33743,0,6.73,40,1,0.440473986,5400,7,2,2
33744,0,1.28,56,0,0.004061231,3200,2,0,0
33745,0,25.75,51,0,0.765067291,3417,4,1,0
33746,1,100.00,34,1,0.894105894,1000,1,1,3
33747,0,71.91,60,0,0.999808466,5220,14,1,0
33748,0,68.05,49,0,0.145809032,6000,3,0,3
33749,1,50.12,62,1,0.330667333,4000,17,0,0
33750,0,86.35,48,0,1.239504198,2500,7,1,2
33751,0,52.13,63,0,0.826238947,4862,22,2,1
33752,0,100.00,80,0,0.027243189,4000,0,0,0
33753,0,0.00,41,0,2058,0,9,1,2
33754,0,43.79,74,0,0.25974805,5000,12,0,1
33755,0,26.14,65,0,0.57788671,5507,10,1,0
33756,0,31.09,41,0,0.107778268,6800,5,0,2
33757,0,0.65,77,0,0.004197901,3334,18,0,0
33758,0,1.87,64,0,0.400792967,5800,6,2,1
33759,0,75.32,43,0,0.903489084,4900,29,1,0
33760,1,16.94,67,2,1.802146211,1490,13,2,0
33761,0,0.25,52,0,0.466176122,4212,17,2,1
33762,0,0.00,44,1,0.424565087,6667,9,1,0
33763,0,5.64,28,0,0.198320672,2500,7,0,0
33764,0,97.28,53,0,0.073495178,6013,9,0,0
33765,0,0.00,42,0,0.29283778,14017,9,2,2
33766,0,0.08,84,0,0,NA,7,0,NA
33767,0,1.19,41,0,0.351129774,5000,8,1,0
33768,0,54.74,55,0,0.74573613,5100,15,2,1
33769,0,0.00,41,0,0,3250,4,0,0
33770,0,181.30,23,0,41,NA,0,0,0
33771,1,0.00,32,1,0.332223147,1200,4,0,0
33772,0,64.15,47,3,0.357964204,10000,8,2,1
33773,0,18.58,58,0,0.19205052,5383,9,1,0
33774,0,0.36,64,0,2471,NA,11,2,1
33775,0,100.00,68,0,52,NA,0,0,0
33776,0,3.84,59,1,0.307093822,4369,9,0,0
33777,0,15.09,40,0,0.049787492,1646,3,0,0
33778,0,18.55,51,0,38,NA,2,0,0
33779,0,2.05,75,0,340,NA,9,1,0
33780,0,100.00,53,0,0.000938527,2130,0,0,1
33781,1,90.71,50,7,1.07261247,3800,8,1,4
33782,0,1.99,65,0,0.003782584,12160,13,0,0
33783,0,13.64,55,0,206,NA,6,0,0
33784,0,100.00,82,0,0,1900,0,0,0
33785,0,0.00,22,0,39,NA,3,0,0
33786,0,24.44,33,0,0.106616585,3460,6,0,0
33787,0,16.17,63,0,0.251458074,10458,6,2,2
33788,0,0.02,57,0,9.91E-05,10085,10,0,0
33789,1,0.04,73,0,0.214317943,6648,14,0,0
33790,0,0.27,86,0,0.000199442,10027,5,0,0
33791,0,25.23,55,0,1425,NA,6,1,0
33792,0,29.31,36,0,1640,0,6,2,1
33793,0,17.05,60,1,0.033311126,1500,6,0,0
33794,0,5.99,49,1,0.178117412,7000,8,1,2
33795,0,8.37,35,0,0.428428595,6000,8,2,0
33796,0,4.54,47,0,0.013445958,5800,7,0,0
33797,0,39.86,27,0,11,NA,2,0,0
33798,0,29.67,53,0,0.600173837,2300,9,1,1
33799,0,100.00,41,0,5465,NA,8,2,1
33800,0,89.05,39,1,0.487274069,2710,4,0,1
33801,0,4.67,53,0,1.240759241,1000,4,2,3
33802,0,79.73,37,0,0.72395417,3752,9,1,4
33803,0,4.27,40,0,0.369005153,5045,8,1,1
33804,0,5.05,63,0,0.16160563,7672,4,1,1
33805,0,100.00,50,0,0.578555473,1342,2,1,0
33806,0,12.47,32,0,446,NA,2,0,0
33807,0,0.00,46,0,0.054350161,4654,4,0,1
33808,0,0.00,62,0,0.506117577,3350,7,1,0
33809,0,15.01,42,0,0.313796598,18750,6,3,0
33810,0,63.52,31,0,85,NA,1,0,2
33811,0,11.86,22,0,0.005376344,929,2,0,0
33812,0,18.96,32,0,0.873750291,4300,8,2,2
33813,0,1.52,42,1,0.688615569,6666,6,3,1
33814,0,1.68,62,0,0.103275885,7600,18,0,0
33815,0,30.62,38,1,0.817355747,2200,8,1,0
33816,0,1.41,75,0,1466,NA,6,2,1
33817,0,100.00,59,0,92,NA,0,0,0
33818,0,2.41,49,0,0.148170366,5000,6,0,0
33819,0,100.00,93,0,1974,NA,1,1,0
33820,0,11.07,53,0,0.244022231,7736,15,1,0
33821,1,2.41,69,0,0.423622413,4300,16,1,2
33822,1,50.70,55,0,1.162945685,3000,13,1,2
33823,0,39.58,56,0,0.810179174,3850,13,1,0
33824,0,100.00,24,0,39.5,1,0,0,0
33825,0,3.88,73,0,0.219111766,4750,9,1,0
33826,0,17.53,57,0,856,NA,7,0,0
33827,0,15.59,52,0,0.332131823,5825,11,2,2
33828,0,0.00,76,0,0.258327165,1350,2,1,0
33829,1,7.33,58,0,0.022236442,6250,9,0,2
33830,0,39.12,38,0,0.266649524,35000,9,0,2
33831,0,8.71,73,0,32,NA,1,0,NA
33832,0,8.22,74,0,54,NA,2,0,NA
33833,0,75.77,32,0,0.10043755,5027,3,0,3
33834,0,6.06,78,0,0.078378861,5600,5,1,0
33835,0,0.00,78,0,0.173451327,1694,3,0,1
33836,0,4.20,41,0,0.911217756,5000,18,2,0
33837,0,64.74,51,0,1.07577618,5700,11,2,2
33838,0,0.45,83,0,0.007748063,4000,12,0,0
33839,0,100.00,35,0,0.373125551,3400,7,1,2
33840,0,99.49,52,0,0.450850539,7700,7,1,0
33841,0,0.00,51,0,0.402155417,5288,6,2,2
33842,0,0.91,65,0,0.268746768,5800,17,1,0
33843,1,43.99,32,0,0.391797346,4144,4,2,4
33844,0,71.85,46,0,0.470427278,4750,6,1,1
33845,0,7.56,76,0,603,NA,2,0,0
33846,0,7.87,58,0,0.155035336,13583,5,1,0
33847,0,9.84,62,0,0.077084583,3333,4,0,0
33848,0,100.20,53,0,0.158250911,3841,5,0,0
33849,0,99.62,32,2,0.188162368,5000,21,0,4
33850,0,30.27,66,0,0.601893207,15000,8,1,0
33851,0,27.95,21,0,0.496993988,498,2,0,0
33852,0,34.67,23,0,0.005878895,1700,1,0,0
33853,0,0.00,46,0,0.48605123,7885,12,3,2
33854,0,52.94,24,0,1.096938776,783,5,0,0
33855,0,0.00,25,0,0.225887056,2000,7,0,0
33856,0,0.49,76,0,0.00149985,10000,11,0,0
33857,0,12.99,70,0,0.362287757,5594,7,1,0
33858,0,0.33,36,0,0.145108534,3362,4,0,1
33859,0,11.86,56,0,0.30012725,5500,5,2,0
33860,0,100.00,54,0,3549,NA,5,1,0
33861,0,10.32,70,0,0.108231341,4166,7,0,1
33862,0,8.82,58,0,0.043446646,5500,18,0,0
33863,0,72.47,29,1,0.240882917,3125,5,0,1
33864,0,5.15,44,0,0.023324695,2700,8,0,0
33865,0,32.57,32,0,0.465890183,4206,10,2,1
33866,0,39.60,55,0,0.268083648,5833,6,1,2
33867,0,100.00,59,0,5650,NA,5,1,2
33868,0,25.72,46,0,0.247341151,11000,19,2,1
33869,0,64.89,78,1,1486,NA,12,1,0
33870,0,71.78,55,0,1.307550645,3800,20,2,0
33871,0,104.57,45,0,0.601918465,1250,9,0,0
33872,0,70.87,46,0,0.573242676,10000,10,2,0
33873,0,3.50,60,0,0.007666156,15000,6,0,0
33874,0,0.03,74,1,0.250628141,4775,14,1,0
33875,0,1.93,46,0,3821,NA,8,2,0
33876,0,62.44,55,0,0.198732289,5363,13,0,0
33877,0,15.87,44,0,0.006359491,8333,7,0,2
33878,1,95.33,41,0,0.137064297,7200,3,0,3
33879,0,100.00,48,0,0.229624652,10416,6,1,1
33880,1,16.73,63,0,0.442327573,13541,24,4,1
33881,1,89.61,49,5,0.463180158,5200,13,1,1
33882,0,20.62,60,0,0.627546557,8000,14,2,1
33883,0,3.81,77,0,0.053515719,4166,7,0,1
33884,0,40.31,50,0,0.530891485,9500,30,2,1
33885,0,100.00,36,2,0.192576818,3286,4,0,2
33886,0,1.08,70,0,0.240165631,2897,7,1,0
33887,0,16.10,48,0,2257,NA,11,1,0
33888,0,11.30,74,0,1656,NA,5,2,0
33889,0,55.13,36,2,0.132552493,7000,10,0,3
33890,0,92.90,34,0,0.292959022,4416,8,0,1
33891,0,105.01,35,0,0.149128686,2983,6,0,3
33892,0,100.00,28,0,0.087165134,2500,2,0,0
33893,0,4.92,35,0,0.274772523,10000,15,1,4
33894,0,26.78,48,0,0.210533525,14600,12,2,4
33895,0,0.00,62,0,0.000181785,5500,8,0,0
33896,0,0.00,32,0,0.724530253,5800,11,1,0
33897,0,16.86,77,0,1.420362274,1600,19,1,0
33898,0,35.84,37,0,0.467948718,3899,23,0,2
33899,0,0.00,37,0,0.069232692,4000,8,0,0
33900,1,100.00,61,3,0.146090535,2429,2,0,0
33901,1,100.00,65,3,0.196399045,5442,6,0,2
33902,0,7.16,73,0,1125,NA,9,1,0
33903,0,101.82,76,2,0.321163166,3094,7,0,0
33904,0,0.00,48,1,0.059623911,13081,7,0,1
33905,0,100.00,22,0,0,1,1,0,0
33906,0,97.91,37,0,0.209503527,15025,8,1,0
33907,0,61.85,35,2,0.480108311,4800,7,1,0
33908,0,62.08,43,0,0.488500767,15000,8,2,0
33909,0,100.00,50,2,0.590803066,3000,5,0,1
33910,0,0.96,55,0,0.349450885,19667,14,2,1
33911,0,35.87,75,1,0.420539445,7896,23,3,0
33912,0,10.91,38,0,0.248297625,6020,8,1,0
33913,0,0.00,59,0,0.239711259,21333,13,3,0
33914,0,0.42,65,0,1062,NA,12,1,0
33915,0,65.11,63,2,0.486378405,4000,10,1,0
33916,0,3.16,55,0,1262,NA,5,1,0
33917,0,25.49,42,0,3620,NA,9,6,0
33918,0,1.12,45,0,0.083245798,3807,3,0,0
33919,0,91.70,67,0,4373,NA,18,2,3
33920,0,4.12,51,0,0.369943086,6500,6,2,0
33921,0,100.00,31,0,1.089273112,2833,9,1,0
33922,0,4.58,43,0,0.220182385,8333,11,2,0
33923,0,98.09,41,0,0.600199651,4006,8,1,0
33924,0,100.00,60,0,9,NA,1,0,0
33925,0,0.00,46,0,3507,NA,12,1,0
33926,0,88.41,29,0,0.779474649,1636,9,0,0
33927,0,12.87,45,0,4249,NA,5,2,0
33928,0,7.40,78,0,894,NA,6,1,1
33929,0,9.51,48,0,0.247101891,4916,3,1,0
33930,0,100.00,60,0,0.03938754,18939,3,0,0
33931,0,0.15,37,0,0.335508314,4750,13,1,0
33932,0,94.26,64,1,0.044878916,4500,4,0,1
33933,0,5.49,63,0,0.11968744,5246,13,1,0
33934,0,0.48,74,0,0.485111451,5876,11,1,0
33935,1,53.22,80,0,0.248986212,1232,2,0,0
33936,0,22.63,44,0,0.168324818,3718,17,0,0
33937,0,52.02,25,0,0.134459576,5800,9,0,0
33938,0,100.00,31,0,0.226406323,2150,1,0,0
33939,0,34.87,26,0,0.450849717,3000,9,0,0
33940,0,14.74,45,0,5012,NA,14,3,1
33941,0,0.00,57,0,0,8800,1,0,1
33942,0,16.33,39,0,0.322459693,8000,12,2,4
33943,0,2.71,37,0,0.155867901,8750,7,1,2
33944,0,3.62,36,0,0.212817834,5741,7,1,0
33945,0,6.67,55,0,0.290171266,9166,11,1,2
33946,0,13.91,30,0,0.237720285,8000,8,1,2
33947,1,59.87,56,3,0.524658217,18066,12,2,1
33948,0,52.99,27,0,0.285102332,2100,5,0,0
33949,0,15.37,54,0,0.182679296,14040,2,1,3
33950,0,0.65,57,0,3624,NA,18,1,0
33951,0,78.37,49,2,0.598214286,5039,5,1,1
33952,0,2.86,55,1,0.285047149,11134,9,1,2
33953,0,68.40,40,1,0.334416396,4000,4,1,3
33954,0,7.31,51,0,0.896041583,2500,6,1,5
33955,0,4.41,46,0,19,NA,2,0,0
33956,1,44.44,33,0,0.790682833,4700,10,2,0
33957,0,100.00,60,0,0.181758958,1534,3,0,0
33958,0,0.11,91,0,0.000856898,3500,5,0,1
33959,0,1.12,87,0,0.097831212,4241,5,1,0
33960,0,44.62,29,0,0.299850075,2000,7,0,0
33961,0,3.80,40,0,0.340980846,4750,7,1,2
33962,0,12.92,35,1,0.415940224,4014,12,2,0
33963,0,99.96,70,0,1236,NA,4,1,0
33964,0,14.71,61,0,0.208924041,6700,7,0,1
33965,0,87.97,56,0,0.164423388,9286,5,1,1
33966,0,7.10,59,0,0.007311042,9300,6,0,0
33967,0,2.73,26,0,0.003766478,530,1,0,0
33968,0,56.74,55,1,0.637038286,5928,21,2,2
33969,0,17.87,63,0,0.203027789,4821,6,1,1
33970,0,15.29,60,0,0.346920012,6525,4,2,2
33971,0,0.00,52,0,0,NA,4,0,2
33972,0,0.00,63,0,0,1500,2,0,0
33973,0,67.50,32,0,2517,NA,6,2,NA
33974,0,0.00,39,0,0.372796632,3800,4,1,1
33975,0,100.00,29,0,862,NA,2,1,0
33976,0,55.09,46,0,0.626162272,7850,22,2,1
33977,0,100.00,59,0,0.092416226,2834,1,1,0
33978,0,106.69,28,1,0.274368231,3600,4,0,0
33979,0,100.00,59,0,0.186527737,6813,3,2,0
33980,0,100.00,49,0,0,1831,0,0,0
33981,0,13.15,81,0,0.417080886,2212,9,3,0
33982,0,13.97,64,0,0.136636303,4500,12,0,0
33983,0,11.19,77,0,0.309129651,6100,19,2,0
33984,0,39.24,47,0,0.28579364,7200,16,1,1
33985,0,2.78,75,0,737,NA,3,1,0
33986,0,43.84,60,0,0.548490302,5000,10,1,0
33987,0,22.36,31,0,0.004969307,3420,4,0,1
33988,0,9.56,54,0,0.196787926,5167,12,1,0
33989,0,30.81,31,0,0.058775676,4916,3,0,0
33990,0,40.53,38,0,0.673469388,2400,16,0,4
33991,0,5.33,39,0,0.330907266,7968,8,1,3
33992,1,105.22,40,4,0.044501774,3100,8,0,1
33993,1,93.55,42,0,0.833917309,5707,8,2,3
33994,0,52.69,73,0,0.099450275,2000,2,0,0
33995,0,126.07,53,1,566,NA,5,0,NA
33996,0,4.60,33,0,0.192865106,2690,9,0,0
33997,0,4.76,46,0,0.288166882,10833,13,2,2
33998,0,30.79,52,0,0.322882395,15500,10,2,1
33999,0,32.80,27,0,0.122912071,3172,5,0,1
34000,0,93.76,65,0,0.359557953,7600,9,1,0
34001,1,25.26,52,0,1374,NA,10,1,0
34002,0,0.48,46,0,0.063234941,8333,16,0,2
34003,1,88.18,41,0,0.525756824,10074,7,2,3
34004,0,98.63,43,0,0.476532173,8500,8,1,2
34005,0,0.36,52,0,0.204704818,4420,5,1,1
34006,1,68.23,41,0,0.238568588,3520,4,0,1
34007,0,0.09,45,0,0.221789883,2826,5,1,2
34008,1,120.16,27,3,0.264273504,2924,7,0,0
34009,0,6.93,86,0,838,NA,15,1,0
34010,0,10.82,70,0,0.038987004,3000,5,0,0
34011,0,0.93,60,0,2622,NA,7,2,0
34012,0,0.00,44,0,0.607922991,2700,2,1,1
34013,0,38.96,49,0,3355,NA,5,1,0
34014,0,4.98,28,0,0.185394772,3710,7,0,0
34015,0,2.28,62,0,0.184578744,6717,8,2,1
34016,0,75.27,28,0,0.285224546,5833,7,1,1
34017,0,5.60,68,0,57,NA,2,0,0
34018,0,17.79,37,0,0.465315852,4194,6,1,2
34019,0,100.00,58,2,0.303657829,5166,2,1,0
34020,0,11.33,43,0,0.41350349,9167,18,2,2
34021,0,1.45,36,0,1857,NA,4,2,NA
34022,0,12.58,62,0,0.343900096,10409,18,1,0
34023,0,7.11,53,0,0.304169583,10000,15,2,2
34024,1,49.02,55,1,0.581003518,5400,21,2,1
34025,0,1.28,58,0,0.006783292,2800,7,0,0
34026,0,100.00,57,0,0.717509283,3500,4,1,0
34027,0,100.00,40,1,2855,NA,8,1,0
34028,0,74.34,46,0,0.456477357,10775,8,3,2
34029,0,5.79,40,0,0.02033195,2409,4,0,0
34030,0,38.36,63,0,0.326076439,6200,6,1,0
34031,0,0.89,67,0,0.007822686,2300,3,0,0
34032,0,6.28,53,0,79,NA,2,0,0
34033,1,105.50,36,2,0.305763529,19900,12,2,3
34034,1,100.00,25,0,78,NA,1,0,0
34035,0,33.21,52,3,0.506880334,5740,19,1,1
34036,1,100.00,31,0,0,4000,0,0,1
34037,0,56.46,66,0,0.433522159,3000,9,0,1
34038,0,0.00,25,0,520,NA,2,0,NA
34039,0,14.90,52,0,504,NA,7,0,0
34040,0,13.22,47,0,0.239398882,8583,11,3,3
34041,0,1.74,76,0,0.287639584,2596,10,1,0
34042,0,45.87,38,0,0.613569668,8518,11,2,2
34043,0,0.00,66,0,0.098416813,10800,14,2,1
34044,0,90.56,36,0,0.259267195,4666,8,0,0
34045,0,27.34,46,0,0.254883807,10800,4,1,2
34046,0,13.33,33,0,2329,NA,9,2,0
34047,0,11.78,48,0,0.734281271,4500,8,1,3
34048,0,9.47,70,0,0.026223776,1715,6,0,0
34049,0,6.88,45,0,0.441517219,6300,7,2,2
34050,0,28.74,60,1,0.33727712,6000,15,1,0
34051,0,100.00,47,0,0.369961057,9500,3,1,0
34052,0,11.67,42,0,0.193883225,10789,6,1,2
34053,0,0.81,64,0,0.768246351,5000,13,3,1
34054,0,100.00,62,0,2102,NA,5,1,0
34055,0,59.84,40,0,0.182876652,11422,8,1,1
34056,0,11.00,40,0,0.694615159,6833,6,2,2
34057,0,6.97,49,0,0.224092255,12833,8,1,2
34058,0,0.99,46,0,0.213843487,8075,10,2,2
34059,0,61.04,29,0,0.437512186,5128,7,0,1
34060,1,91.70,25,0,0.044213764,2600,3,0,0
34061,0,7.35,67,0,0.042486723,3200,4,0,0
34062,0,17.09,32,0,0.221722285,8000,9,1,2
34063,0,8.51,51,0,0.671202444,3600,13,2,3
34064,0,7.09,58,0,0.213246554,15671,7,2,1
34065,1,105.59,37,2,0.189927584,3037,7,0,4
34066,0,4.58,65,0,0.613374327,1300,10,0,0
34067,0,12.91,66,0,0.182171379,4632,18,0,0
34068,0,0.38,58,0,1279,NA,5,1,0
34069,0,6.20,58,0,0.175494576,4700,15,0,0
34070,0,21.60,43,2,0.369966367,11000,9,2,4
34071,0,86.53,49,0,4056,NA,13,1,3
34072,0,14.20,73,1,4107,NA,26,2,0
34073,0,27.05,77,0,0.942743539,2514,19,2,0
34074,0,22.76,61,0,1907,NA,14,2,1
34075,0,3.90,56,0,0.202229912,2600,7,0,0
34076,0,4.54,60,0,0.293078547,9000,11,2,3
34077,0,2.74,61,0,0.19265473,14185,14,2,1
34078,0,2.84,50,0,0.050153531,12700,5,0,3
34079,0,1.61,43,0,0.355047749,2931,12,1,0
34080,0,100.00,51,0,956,NA,3,1,0
34081,0,9.69,45,0,0.464870703,16666,15,4,3
34082,0,87.31,55,0,0.26102224,5125,5,0,0
34083,0,6.24,52,0,0.396978778,16350,23,3,4
34084,0,30.69,33,1,0.576415094,3179,9,1,0
34085,0,3.43,59,0,0.713455729,4302,8,0,0
34086,0,5.47,61,0,0.35026087,5749,8,1,1
34087,0,0.21,55,0,0.274558968,11166,16,2,2
34088,0,96.29,43,0,0.323774283,1080,4,0,0
34089,0,41.28,75,0,0.833594158,3833,10,2,1
34090,0,16.43,80,0,0.020989505,2000,2,0,0
34091,0,36.13,80,0,0.371411118,3273,7,2,1
34092,0,29.64,64,0,709,NA,8,0,0
34093,0,15.15,50,0,0.467158899,6500,25,1,0
34094,0,0.79,60,0,0.257909605,7079,11,3,0
34095,1,168.02,34,2,0.818394845,1706,5,1,4
34096,0,3.32,58,0,901,NA,3,1,NA
34097,0,9.83,56,0,1067,NA,5,1,0
34098,0,60.09,32,5,0.366061504,2698,10,0,0
34099,1,99.09,45,2,0.268474436,4830,5,0,3
34100,0,0.00,55,0,4391,NA,9,1,0
34101,0,33.52,35,1,0.554068605,6500,16,2,2
34102,0,1.95,69,0,229,NA,6,0,0
34103,0,0.92,38,1,0.001454281,5500,6,0,0
34104,0,5.43,47,0,0.456129277,7920,18,2,3
34105,0,0.62,63,0,0.042174042,10100,10,1,3
34106,0,7.77,43,0,0.679773409,3000,6,2,0
34107,0,1.24,67,0,0.182221659,7885,11,1,0
34108,0,21.32,55,0,0.548445362,7750,28,2,2
34109,0,5.79,45,0,0.271375465,7800,8,3,1
34110,0,0.00,63,5,30.32646669,8300,16,2,0
34111,0,2.53,70,0,1.416763873,6000,8,1,0
34112,0,43.52,50,0,0.070767428,8534,3,0,1
34113,0,0.14,47,0,0.138469638,5697,13,0,1
34114,0,0.00,50,0,0,NA,3,0,0
34115,0,69.48,51,0,0.474747475,4850,10,1,2
34116,0,0.57,80,0,0.000384468,2600,2,0,0
34117,0,0.43,45,0,0.17680145,16000,10,1,3
34118,0,22.54,52,0,1.470023981,2084,26,2,0
34119,0,2.20,48,0,478,NA,4,0,0
34120,0,6.03,58,0,0.082568807,4250,6,0,0
34121,0,100.70,44,0,0.364409861,13750,7,1,2
34122,0,100.00,28,0,0.158158472,3192,1,0,0
34123,0,7.70,40,0,0.231659825,9500,7,1,3
34124,0,78.12,68,0,0.732725669,3400,11,1,0
34125,0,100.00,60,0,206,NA,1,0,0
34126,0,3.90,59,0,3454,NA,10,1,2
34127,0,21.98,43,0,1745,NA,6,1,0
34128,0,0.00,63,0,968,NA,4,1,2
34129,0,6.56,67,0,0.054972514,2000,9,0,0
34130,0,64.54,31,0,1.002437835,2050,8,1,0
34131,0,4.18,76,0,0.520785514,3920,12,2,1
34132,0,78.88,40,0,0.425165359,6500,10,0,0
34133,0,29.62,56,0,1172,NA,5,1,0
34134,0,0.02,57,0,0.4804107,3700,18,1,0
34135,0,93.26,33,0,0.300291545,2400,5,0,2
34136,0,100.00,83,0,0.122165326,4100,3,0,0
34137,0,35.05,47,0,0.303424476,11300,13,4,1
34138,0,0.00,67,0,0,NA,2,0,0
34139,0,52.69,39,0,0.31862069,2174,4,0,0
34140,0,56.13,34,0,0.119979134,3833,4,0,2
34141,0,13.84,38,0,0.463088549,5160,10,2,0
34142,0,96.31,48,0,0.232153752,3277,3,0,0
34143,0,10.03,62,0,0.279237901,11756,25,2,0
34144,0,44.03,29,0,0.282583622,2600,8,0,2
34145,0,100.00,60,1,42,NA,1,0,NA
34146,0,29.78,39,1,0.404380999,8125,5,1,3
34147,0,21.08,57,0,0.525115207,4339,3,1,0
34148,0,15.07,72,0,1172,NA,14,1,0
34149,1,100.00,39,1,0.445456565,4500,7,0,1
34150,0,0.71,43,0,0.082602677,6500,5,0,1
34151,0,14.41,44,0,0.61682243,2460,5,1,0
34152,0,6.07,30,0,0.534990003,3500,17,2,0
34153,0,33.19,58,0,0.094183399,4830,18,0,1
34154,0,39.87,39,0,2120,NA,3,1,0
34155,0,95.16,59,0,6219,NA,6,3,0
34156,0,0.00,44,0,1969,NA,10,2,0
34157,0,3.60,62,0,0.009998334,6000,4,0,1
34158,0,77.17,26,1,0.045347928,2557,5,0,0
34159,0,0.02,56,0,5751,NA,16,3,0
34160,0,34.31,44,1,0.311336717,6500,10,0,3
34161,0,0.82,45,0,0.279148834,25000,11,5,1
34162,0,2.02,35,0,703,NA,4,0,0
34163,0,0.00,71,0,0,900,1,0,0
34164,0,5.84,77,0,0.09788287,7273,8,1,0
34165,0,5.35,75,0,0.013597281,5000,7,0,2
34166,0,0.00,45,0,0.40409576,10400,7,1,2
34167,0,25.79,37,0,2553,0,13,1,3
34168,0,100.00,66,0,80,NA,2,0,0
34169,0,2.58,49,0,0.006392395,6100,6,0,1
34170,0,100.00,35,0,0.254950971,5200,2,1,2
34171,0,12.08,49,0,0.459385154,4000,12,1,0
34172,0,5.31,89,0,0.189177582,4656,5,0,0
34173,1,74.54,40,4,0.368051422,8400,20,1,0
34174,0,3.45,58,0,3721,NA,21,2,2
34175,0,6.90,49,0,0.703629637,10000,9,3,2
34176,0,18.73,63,0,0.107597421,17834,5,0,1
34177,0,100.00,36,1,0.131467133,4000,3,0,2
34178,0,5.24,45,0,0.112622588,3160,2,0,2
34179,0,85.15,47,1,0.557500889,11251,8,2,3
34180,0,27.62,44,0,4381,NA,7,2,0
34181,0,34.09,44,0,301,NA,5,0,0
34182,0,13.01,62,1,0.216294382,16250,7,2,0
34183,0,3.83,79,0,0.219853431,1500,9,0,0
34184,0,44.67,30,0,0.705539359,2400,2,1,0
34185,0,37.46,40,0,2186,NA,2,1,0
34186,0,0.00,70,0,1039,NA,7,1,0
34187,0,31.26,54,0,0.239914489,14500,10,2,0
34188,0,90.69,48,0,0.522246292,6000,4,1,0
34189,0,3.56,80,0,0.147693948,3750,7,1,1
34190,0,3.28,63,0,1238,NA,12,1,0
34191,0,15.12,26,0,22,NA,2,0,0
34192,0,0.02,51,0,701,NA,19,1,NA
34193,0,3.36,61,0,0.215198039,7750,12,1,0
34194,0,5.19,57,0,0.446944132,8000,6,1,2
34195,0,5.94,51,0,0.275128523,5640,6,2,4
34196,0,77.23,51,0,0.373645578,2860,6,1,2
34197,0,82.30,51,0,0.240758376,11550,11,1,0
34198,0,35.28,58,0,0.374645892,2823,5,1,1
34199,0,72.76,29,0,0.087654589,4608,5,0,0
34200,1,120.69,55,0,1120,NA,7,0,0
34201,0,1.47,37,0,2417,NA,7,1,0
34202,0,8.10,44,0,8538,NA,10,3,0
34203,0,100.00,25,0,0,NA,0,0,0
34204,0,0.00,31,0,0.084971676,3000,4,0,0
34205,0,8.24,41,0,0.38324934,12500,12,2,2
34206,0,0.33,44,0,0.666448517,4583,10,3,1
34207,0,8.13,53,0,0.385561444,10000,11,2,1
34208,0,107.88,56,1,0.482559431,4500,5,2,3
34209,1,100.00,59,3,0.526412265,6000,4,2,0
34210,1,100.00,30,0,0,2700,0,0,0
34211,0,28.04,80,0,0.152387809,4166,11,0,0
34212,0,19.26,33,0,0.304173957,4000,3,1,0
34213,1,32.83,46,0,0.326719577,3023,9,2,1
34214,1,82.79,38,0,0.737408689,2600,4,2,0
34215,0,9.41,46,0,1.685657171,2000,15,1,0
34216,0,3.46,73,0,1235,NA,6,1,0
34217,0,87.35,41,0,0.219670359,3700,4,0,0
34218,0,1.64,37,1,3036,0,5,2,0
34219,0,73.02,47,0,0.241842252,5362,3,0,2
34220,0,84.33,64,2,0.760092272,2600,12,1,1
34221,0,60.81,50,0,0.16935856,4333,4,0,0
34222,0,0.06,64,0,0,4100,1,0,0
34223,0,100.00,29,0,0.587649402,501,1,0,0
34224,0,0.00,34,2,0.172893373,3666,4,0,0
34225,0,23.25,60,1,0.524820078,5418,16,2,0
34226,0,10.57,32,0,0.136955776,5833,7,0,4
34227,0,0.40,66,0,0.078312605,27900,10,1,0
34228,0,40.38,64,0,1603,NA,26,0,1
34229,0,4.33,73,0,1045,NA,7,1,0
34230,0,0.00,32,0,0,1576,2,0,0
34231,1,100.00,49,3,2953,NA,6,2,NA
34232,0,0.31,78,0,909,NA,5,1,0
34233,0,59.44,51,0,0.648667725,5666,14,1,1
34234,0,3.13,58,0,0.24615031,4350,8,2,0
34235,0,15.17,62,0,0.425208154,3482,7,1,0
34236,0,8.98,55,0,3169,NA,9,1,0
34237,1,100.00,37,1,0.171622327,3833,6,0,2
34238,0,77.13,36,0,0.21079784,8334,5,0,3
34239,0,0.00,42,0,0.231440033,17200,12,2,0
34240,0,72.41,56,0,0.280877181,14500,17,1,5
34241,0,27.42,24,0,0.383122611,3400,8,1,3
